Preprocessing Stage 1: StringIndexer,Preprocessing Stage 2: OneHotEncoder,Preprocessing Stage 3: StringIndexer,Preprocessing Stage 4: OneHotEncoder,Preprocessing Stage 5: VectorAssembler,Preprocessing Stage 6: StandardScaler,Preprocessing Stage 7: VectorAssembler,CrossValidator,Total Time
1.38627641700009,0.04842162499994629,0.23942258299985042,0.02199083300001803,0.02469674999997551,0.9127139590000297,0.011800042000004396,25.3481398859999,27.993462094999813
0.6316716670000915,0.013488125000094442,1.0310946259999128,0.011563458000182436,0.0060712090000834,0.5025567509999291,0.005841333999796916,24.022673594000025,26.224960764000116
0.5712087919998794,0.012126500000022133,0.17250050000006922,0.01062245899993286,0.005923458000097526,1.7048141679999844,0.005190874999925654,23.872242427999936,26.354629179999847
0.603122084000006,0.010679083000013634,1.03301741700011,0.009424874999922395,0.004814957999997205,0.4742852919998768,0.0050463340000987955,23.71523313600005,25.855623179000077
0.5684942500001853,0.010199583000030543,0.17978704099982679,0.010459500000024491,0.005599332999963735,1.2289270419998957,0.005363417000125992,23.697848552999858,25.70667871899991
0.6064396670001315,0.009545000000116488,0.17996783400008098,0.010401750000028187,0.005148250000047483,0.5055050420000953,0.005089250000082757,24.25804842699995,25.58014522000053
1.5827001259999633,0.009311666000030527,0.17167537500017716,0.009800166000104582,0.005363082999792823,0.4728925000001709,0.004889709000053699,23.49141488500004,25.748047510000333
0.5662713760000315,0.009041707999813298,0.18146504099991034,0.010247582999909355,0.004632207999975435,1.1616593339999781,0.005244374999847423,23.09693980199995,25.035501426999417
0.567830750000212,0.009411750000026586,1.0012852499999099,0.009884834000104092,0.0047340829999029665,0.49199275099999795,0.004930042000069079,23.328977761000033,25.419047221000255
1.5630339179999737,0.010907084000109535,0.5443287499999769,0.009052707999899212,0.00447762499993587,0.5117154590000155,0.004961625000078129,23.678907010999865,26.327384179999854
0.5239407920000758,0.010460624999950596,1.5484190429999671,0.009341333000065788,0.0046910000000934815,0.46515820900003746,0.004886291999810055,23.434331802000088,26.00122909600009
0.5679361669999707,0.00953270800005157,0.17808337500014204,0.009479042000066329,0.005089499999940017,1.1779578339999262,0.005101792000004934,22.832222593000097,24.7854030110002
0.5387265829999706,0.009474124999997002,1.5219539590000295,0.009073375000070882,0.004381416999876819,0.45041683399995236,0.004919125000014901,23.337883594000004,25.876829011999916
0.5631478339998921,0.011111457999959384,1.0462974170000052,0.008588832999976148,0.004178749999937281,0.5557380830000511,0.004442999999810127,23.038027844,25.23153321899963
1.002774375999934,0.008886708999852999,0.5657835419999628,0.009184416999914902,0.004741666999962035,0.486670833999824,0.004739749999998821,23.200398218999908,25.283179513999357
0.5761378330000753,0.008555333999993309,0.18078191599988713,0.009301666000055775,0.004475667000178873,0.47349750000012136,0.004543000000012398,23.942679677000115,25.19997259300044
1.5704693759998918,0.008616250000159198,0.5339237500002127,0.009058584000285919,0.004180499999620224,0.5305532090001179,0.004648374999760563,23.307755718999942,25.96920576299999
0.5437972919999083,0.010374874999797612,0.18748950000008335,0.010351625000112108,0.004314083000281244,1.7149822510000376,0.004802082999958657,23.14771071899986,25.62382242800004
0.616827875999661,0.009772583000085433,0.1730291250000846,0.009322625000095286,0.004900833000192506,0.46904000099993937,0.004355250000116939,23.258763344000272,24.546011637000447
1.543896291999772,0.008783041999777197,0.1812020840002333,0.009105208000164566,0.004906083000150829,0.6415409579999505,0.005352082999706909,22.27499030199988,24.669776051999634
1.018197543000042,0.0084378330002437,0.5696443749998252,0.008624125000096683,0.004224750000048516,0.4550455419998798,0.005294332999710605,23.163665885999762,25.23313438699961
1.5706549169999562,0.009322249999968335,0.17268545899969467,0.009193249999952968,0.004870624999966822,0.6847490000000107,0.004314374999921711,22.858934053000212,25.314723928999683
1.0487280840002313,0.011480792000384099,0.19952162500021586,0.009576041999935114,0.004972875000021304,0.4667454989998987,0.004614083999967988,23.57326526099996,25.318904262000615
0.5335078749999411,0.008774916999755078,1.5592437089999294,0.008301709000079427,0.00436962499998117,0.4703941660000055,0.0037924160001239215,23.179453718999866,25.767838135999682
1.579302792999897,0.008805082999970182,0.5320542499998737,0.009059542000159126,0.004264874999989843,0.5379587919996993,0.004857041999912326,23.005197844000122,25.681500220999624
1.5537949590002427,0.008480708000206505,0.17102333299999373,0.009623875000215776,0.004823750000014115,0.46448987500025396,0.004488708999815572,22.61893692600006,24.835662135000803
1.5554824999999255,0.013720207999995182,0.5403636250002819,0.008883666000201629,0.004145624999637221,0.45867237499987823,0.004922625000290282,22.912350009999955,25.498540634000165
1.5543012510001972,0.009026291999816749,0.5323479159997078,0.008663167000122485,0.004371625000203494,0.45831524999994144,0.003556832999947801,22.95926130199996,25.529843635999896
1.007007333999809,0.008982959000150004,0.5851600830001189,0.009698708000087208,0.0044364579998728,0.4775699169999825,0.004330041999764944,22.408721592999882,24.505907093999667
1.0025377500001014,0.008664790999773686,0.5842897510001421,0.008492916999784939,0.004061666999859881,0.46549758399987695,0.0052016250001543085,22.759609842999907,24.8383559279996
0.5593869169997561,0.010559958999692753,1.005902750000132,0.008690832999945997,0.00430145900008938,0.49156095899979846,0.004470957999728853,22.58227938500022,24.667153219999364
1.103715000000193,0.010945708999770432,0.17833745799998724,0.00907599999982267,0.004637292000097659,0.49474320900026214,0.004565875000025699,23.025629261000176,24.831649804000335
0.5909380839998448,0.010577000000012049,0.1665175830003136,0.008961999999883119,0.004452208000202518,1.1629117509996831,0.004490792000069632,22.96316942700014,24.912018845000148
